"Default","FACTU_0_CurrentTotalBalance","FACTU_0_CashBalance","FACTU_0_CreditLimit","FACTU_0_DelqCycle","FACTU_1_CurrentTotalBalance","FACTU_1_CashBalance","FACTU_1_CreditLimit","FACTU_1_DelqCycle","FACTU_2_CurrentTotalBalance","FACTU_2_CashBalance","FACTU_2_CreditLimit","FACTU_2_DelqCycle","FACTU_3_CurrentTotalBalance","FACTU_3_CashBalance","FACTU_3_CreditLimit","FACTU_3_DelqCycle","FACTU_4_CurrentTotalBalance","FACTU_4_CashBalance","FACTU_4_CreditLimit","FACTU_4_DelqCycle","FACTU_5_CurrentTotalBalance","FACTU_5_CashBalance","FACTU_5_CreditLimit","FACTU_5_DelqCycle","FACTU_6_CurrentTotalBalance","FACTU_6_CashBalance","FACTU_6_CreditLimit","FACTU_6_DelqCycle","FACTU_7_CurrentTotalBalance","FACTU_7_CashBalance","FACTU_7_CreditLimit","FACTU_7_DelqCycle","FACTU_8_CurrentTotalBalance","FACTU_8_CashBalance","FACTU_8_CreditLimit","FACTU_8_DelqCycle","FACTU_9_CurrentTotalBalance","FACTU_9_CashBalance","FACTU_9_CreditLimit","FACTU_9_DelqCycle"
0,5975.95,157.08,9200,0,6397.65,0,9200,0,3597.36,0,9200,0,1412.13,0,9200,0,181.56,0,9200,0,5239.58,315.12,9200,0,6397.65,0,9200,0,6397.65,0,9200,0,6397.65,0,9200,0,6397.65,0,9200,0
0,861.78,0,14100,0,1151.28,0,14100,0,1606,0,14100,0,761.28,0,14100,0,3485.51,103,14100,0,2680.65,0,14100,0,1151.28,0,14100,0,1151.28,0,14100,0,1151.28,0,14100,0,1151.28,0,14100,0
1,7503,16,7800,0,6189,0,7800,0,6476.71,0,7800,0,7177.26,0,7800,0,6770.4,0,7800,0,6133.92,0,7800,0,6189,0,7800,0,6189,0,7800,0,6189,0,7800,0,6189,0,7800,0
0,1502.8,0,5500,0,440.84,0,5500,0,682,0,5500,0,483.07,0,5500,0,527.22,0,5500,0,471,0,5500,0,440.84,0,5500,0,440.84,0,5500,0,440.84,0,5500,0,440.84,0,5500,0
0,728.22,0,20100,0,2301.12,0,20100,0,560.56,0,20100,0,448.05,0,20100,0,3428.28,0,20100,0,486.15,0,20100,0,2301.12,0,20100,0,2301.12,0,20100,0,2301.12,0,20100,0,2301.12,0,20100,0
0,691.95,0,5200,0,349,0,5200,0,953.78,0,5200,0,1143,0,5200,0,1077.49,0,5200,0,787.44,0,5200,0,349,0,5200,0,349,0,5200,0,349,0,5200,0,349,0,5200,0
1,14556.28,0,12500,2,13853.14,0,12500,1,13247.88,0,12500,0,12657.67,0,12500,0,12242.58,0,12500,0,10869.12,0,12500,0,13853.14,0,12500,1,13853.14,0,12500,1,13853.14,0,12500,1,13853.14,0,12500,1
0,476.89,0,600,0,407.03,0,600,0,412,0,600,0,470.4,41.41,600,0,294,0,600,0,109.2,0,600,0,407.03,0,600,0,407.03,0,600,0,407.03,0,600,0,407.03,0,600,0
0,1880.78,0,9300,0,2000,0,9300,0,1370,0,9300,0,614.64,0,9300,0,5821.56,0,9300,0,5723.12,0,9300,0,2000,0,9300,0,2000,0,9300,0,2000,0,9300,0,2000,0,9300,0
0,0,0,9300,0,0,0,9300,0,110.16,0,9300,0,333.3,0,9300,0,128.75,0,9300,0,0,0,9300,0,0,0,9300,0,0,0,9300,0,0,0,9300,0,0,0,9300,0
0,8155.54,0,8300,0,8151.42,0,8300,0,8275.28,0,8300,0,8146.27,0,8300,0,8610.38,0,8300,1,8219.12,0,8300,0,8151.42,0,8300,0,8151.42,0,8300,0,8151.42,0,8300,0,8151.42,0,8300,0
0,8487.24,0,11400,0,7887,78,11400,0,7822.5,0,7600,0,7087.17,0,7600,0,6674.4,0,7600,0,6260.34,37.37,7600,0,7887,78,11400,0,7887,78,11400,0,7887,78,11400,0,7887,78,11400,0
0,537.14,0,5600,0,173.68,0,5600,0,289.38,0,5600,0,2798.25,0,5600,0,1512.16,0,5600,0,1144.8,0,5600,0,173.68,0,5600,0,173.68,0,5600,0,173.68,0,5600,0,173.68,0,5600,0
0,1254.04,0,7300,0,300.67,0,7300,0,1188.6,0,7300,0,1462.69,0,7300,0,664.62,0,7300,0,1422.72,0,7300,1,300.67,0,7300,0,300.67,0,7300,0,300.67,0,7300,0,300.67,0,7300,0
0,341.32,0,10300,0,946.95,0,10300,0,41.2,0,10300,0,203.3,0,10300,0,270.89,0,10300,0,228.26,0,10300,0,946.95,0,10300,0,946.95,0,10300,0,946.95,0,10300,0,946.95,0,10300,0
0,3293.94,0,23100,0,3364.98,0,23100,0,1519.4,0,23100,0,6461.7,0,23100,0,11251.76,0,23100,0,3075.45,0,23100,0,3364.98,0,23100,0,3364.98,0,23100,0,3364.98,0,23100,0,3364.98,0,23100,0
0,13056.14,0,16400,0,13602.91,0,16400,0,13936.65,0,16400,0,13203,0,16400,0,14187.04,0,16400,0,13445.04,0,16400,0,13602.91,0,16400,0,13602.91,0,16400,0,13602.91,0,16400,0,13602.91,0,16400,0
0,1153,643,7600,0,643.65,104.04,7600,0,751.92,0,7600,0,282.22,0,7600,0,535,0,7600,0,1174.2,370.26,7600,0,643.65,104.04,7600,0,643.65,104.04,7600,0,643.65,104.04,7600,0,643.65,104.04,7600,0
0,60.77,0,5800,0,185.5,0,5800,0,1409.64,0,5800,1,751.44,0,5800,0,486.54,0,5800,0,277.44,0,5800,0,185.5,0,5800,0,185.5,0,5800,0,185.5,0,5800,0,185.5,0,5800,0
0,5532.97,0,7800,0,4020.64,0,7800,0,3841.9,0,7800,0,4639.95,0,7800,0,4206.52,0,7800,0,3486.52,0,7800,0,4020.64,0,7800,0,4020.64,0,7800,0,4020.64,0,7800,0,4020.64,0,7800,0
0,4160.1,837.42,5300,0,3466,705.99,5300,0,2077.51,489,5300,0,1752.18,0,5300,0,1072.72,0,5300,0,133.62,0,5300,0,3466,705.99,5300,0,3466,705.99,5300,0,3466,705.99,5300,0,3466,705.99,5300,0
0,2999,0,16200,0,2957.85,0,16200,0,3281.49,0,16200,0,2300.1,0,16200,0,2143,0,16200,0,4932.72,0,16200,0,2957.85,0,16200,0,2957.85,0,16200,0,2957.85,0,16200,0,2957.85,0,16200,0
0,1622.06,0,18300,0,1043,0,18300,0,1305.15,0,18300,0,118.17,0,18300,0,1088.78,0,18300,0,1504.88,0,18300,0,1043,0,18300,0,1043,0,18300,0,1043,0,18300,0,1043,0,18300,0
0,2130.96,0,19200,0,2099.16,0,19200,0,3581,0,19200,0,7898.2,0,19200,0,7922.25,0,19200,0,7933.12,0,19200,0,2099.16,0,19200,0,2099.16,0,19200,0,2099.16,0,19200,0,2099.16,0,19200,0
0,0,0,5100,0,0,0,5100,0,497.49,0,5100,0,108.12,0,5100,0,67.84,0,5100,0,0,0,5100,0,0,0,5100,0,0,0,5100,0,0,0,5100,0,0,0,5100,0
1,12016,0,12000,1,9714.9,0,12000,0,11203.31,2.1,12000,2,10496.73,0,22000,1,4459,0,22000,0,3479.98,135.96,22000,0,9714.9,0,12000,0,9714.9,0,12000,0,9714.9,0,12000,0,9714.9,0,12000,0
1,8803.16,0,8500,1,9000.6,0,8500,0,9014.25,0,8500,0,8752.94,0,8500,0,9162.41,0,8500,0,8742.42,0,8500,0,9000.6,0,8500,0,9000.6,0,8500,0,9000.6,0,8500,0,9000.6,0,8500,0
0,10727.21,961.52,17200,0,8041.28,969.15,17200,0,14580.8,1341.3,17200,0,14196.36,1648.32,17200,0,13427,963.54,17200,0,11711.7,1987.98,17200,0,8041.28,969.15,17200,0,8041.28,969.15,17200,0,8041.28,969.15,17200,0,8041.28,969.15,17200,0
1,8489.05,0,9100,0,9242.66,0,9100,0,8719.56,0,9100,1,7858.08,0,9100,0,6873.04,0,9100,1,5732.76,0,9100,0,9242.66,0,9100,0,9242.66,0,9100,0,9242.66,0,9100,0,9242.66,0,9100,0
0,3357.24,0,7200,0,1789.72,0,7200,0,954.45,0,7200,0,0,0,7200,0,0,0,7200,0,6,0,7200,0,1789.72,0,7200,0,1789.72,0,7200,0,1789.72,0,7200,0,1789.72,0,7200,0
0,609,0,9200,0,328.57,0,9200,0,236.9,0,9200,0,374,0,9200,0,229.84,0,9200,0,206.96,0,9200,0,328.57,0,9200,0,328.57,0,9200,0,328.57,0,9200,0,328.57,0,9200,0
1,12645.36,0,12300,0,12324,0,12300,0,12916.1,0,12300,0,12716.08,0,12300,0,12200,0,12300,0,12616.24,0,12300,0,12324,0,12300,0,12324,0,12300,0,12324,0,12300,0,12324,0,12300,0
0,69.01,0,5300,0,1269.9,0,5300,0,431.21,0,5300,0,325.48,0,5300,0,270.9,0,5300,0,330.48,0,5300,0,1269.9,0,5300,0,1269.9,0,5300,0,1269.9,0,5300,0,1269.9,0,5300,0
0,793.86,62.4,2200,0,693.19,3.09,2200,0,665.54,50.96,2200,0,577.72,0,2200,0,1789.72,757,2200,0,1986.99,852.44,2200,0,693.19,3.09,2200,0,693.19,3.09,2200,0,693.19,3.09,2200,0,693.19,3.09,2200,0
0,11798.65,0,11200,0,11853.24,0,11200,0,12236.52,0,11200,0,11778.72,0,11200,0,11450.25,0,11200,0,10797.49,0,10700,0,11853.24,0,11200,0,11853.24,0,11200,0,11853.24,0,11200,0,11853.24,0,11200,0
0,5294.1,0,13200,0,6392.18,0,13200,0,4846.99,0,13200,0,3675.02,0,13200,1,2987.25,0,13200,0,0,0,13200,0,6392.18,0,13200,0,6392.18,0,13200,0,6392.18,0,13200,0,6392.18,0,13200,0
0,96.3,0,10100,0,1338.75,0,10100,0,192.15,0,10100,0,347.36,0,10100,0,136.68,0,10100,0,228.8,0,10100,0,1338.75,0,10100,0,1338.75,0,10100,0,1338.75,0,10100,0,1338.75,0,10100,0
1,12706.05,421.17,12500,0,11819.02,780.3,12500,0,12599.16,1010,12500,0,11506,121.2,12500,1,12014.04,122.4,12500,0,11757.41,253.05,12500,0,11819.02,780.3,12500,0,11819.02,780.3,12500,0,11819.02,780.3,12500,0,11819.02,780.3,12500,0
0,4681.25,0,20100,0,1336.94,0,20100,0,323.34,0,20100,0,1234.8,0,20100,0,479.85,0,20100,0,6470.88,0,20100,0,1336.94,0,20100,0,1336.94,0,20100,0,1336.94,0,20100,0,1336.94,0,20100,0
0,4344.01,97.76,5200,0,4357.6,287.64,5200,0,4270.35,529.36,5200,0,4538.94,721,5200,0,4299.3,957.9,5200,0,4097.1,643.65,5200,0,4357.6,287.64,5200,0,4357.6,287.64,5200,0,4357.6,287.64,5200,0,4357.6,287.64,5200,0
0,3789.76,0,5100,0,3354.45,0,5100,0,2642.82,0,5100,0,1980.69,0,5100,0,4637.06,0,5100,0,4655.7,0,5100,0,3354.45,0,5100,0,3354.45,0,5100,0,3354.45,0,5100,0,3354.45,0,5100,0
0,976.56,0,7700,0,697.84,0,7700,0,3213.92,0,7700,0,1082.72,0,7700,0,1150,0,7700,0,1556.08,0,7700,0,697.84,0,7700,0,697.84,0,7700,0,697.84,0,7700,0,697.84,0,7700,0
0,2532.34,0,5100,0,932.15,0,5100,0,820.91,0,5100,0,3768.9,0,5100,0,3066.36,0,5100,0,824,0,5100,0,932.15,0,5100,0,932.15,0,5100,0,932.15,0,5100,0,932.15,0,5100,0
0,9639.64,1179.36,14800,0,8831.44,1275.63,14800,0,9607.38,2299.08,14800,0,8813.71,1742.76,14800,0,7859.9,738.4,14800,0,7462.32,1066.56,14800,0,8831.44,1275.63,14800,0,8831.44,1275.63,14800,0,8831.44,1275.63,14800,0,8831.44,1275.63,14800,0
0,679.35,0,6200,0,416.12,0,6200,0,366.45,0,6200,0,316.94,0,6200,0,310.96,0,6200,0,382.72,0,6200,0,416.12,0,6200,0,416.12,0,6200,0,416.12,0,6200,0,416.12,0,6200,0
1,4853.68,92.92,7300,0,4848.17,568.88,7300,0,5109.83,476.34,7300,0,4037.11,588.13,7300,0,3268,234.15,7300,0,2444.94,107.1,7300,0,4848.17,568.88,7300,0,4848.17,568.88,7300,0,4848.17,568.88,7300,0,4848.17,568.88,7300,0
0,12058.44,0,12100,0,12039.04,0,12100,0,11443.12,0,12100,0,10682,0,12100,0,12560.08,0,12100,0,12395.64,0,12100,0,12039.04,0,12100,0,12039.04,0,12100,0,12039.04,0,12100,0,12039.04,0,12100,0
0,9115.74,0,10100,0,9671.73,0,10100,0,9320.47,0,10100,0,9332.96,0,10100,0,8689.2,0,10100,0,7871.34,0,10100,0,9671.73,0,10100,0,9671.73,0,10100,0,9671.73,0,10100,0,9671.73,0,10100,0
1,7966.02,0,12000,1,7051.26,0,7000,0,7117.76,0,7000,0,6921.53,0,7000,0,7042.11,0,7000,0,6869.7,0,7000,0,7051.26,0,7000,0,7051.26,0,7000,0,7051.26,0,7000,0,7051.26,0,7000,0
0,14897,668.62,15100,0,15867.03,886.78,15100,0,14767,1270.5,15100,0,15204.12,1652.4,15100,0,15247.09,1759.8,15100,0,14797,1994.72,15100,0,15867.03,886.78,15100,0,15867.03,886.78,15100,0,15867.03,886.78,15100,0,15867.03,886.78,15100,0
0,183.75,0,5200,0,139.74,0,5200,0,16.8,0,5200,0,0,0,5200,0,214.12,0,5200,0,191.9,0,5200,0,139.74,0,5200,0,139.74,0,5200,0,139.74,0,5200,0,139.74,0,5200,0
0,436.56,0,7600,0,578.55,0,7600,0,697.48,0,7600,0,337.34,0,7600,0,268.8,0,7600,0,583.44,0,7600,0,578.55,0,7600,0,578.55,0,7600,0,578.55,0,7600,0,578.55,0,7600,0
0,4068.75,0,10100,0,3589.54,0,10100,0,3951.15,131.3,10100,0,4930.06,1731.6,10100,1,3126.96,1532.04,10100,0,3288.79,1977.04,10100,0,3589.54,0,10100,0,3589.54,0,10100,0,3589.54,0,10100,0,3589.54,0,10100,0
0,6471.15,0,10100,0,5841.13,0,10100,0,5404,0,10100,0,5436.74,0,10100,0,5307.42,0,10100,0,4769.52,0,10100,0,5841.13,0,10100,0,5841.13,0,10100,0,5841.13,0,10100,0,5841.13,0,10100,0
0,12181.95,191,17500,1,10356.53,275.73,17500,0,9672,406.02,17500,1,8464,0,17500,0,6819.52,0,17500,0,6569.85,0,17500,1,10356.53,275.73,17500,0,10356.53,275.73,17500,0,10356.53,275.73,17500,0,10356.53,275.73,17500,0
1,6577,37.44,7200,0,5499.9,0,7200,0,5404.57,0,7200,0,7771.05,0,7200,0,1762.78,0,7200,0,1104,0,7200,0,5499.9,0,7200,0,5499.9,0,7200,0,5499.9,0,7200,0,5499.9,0,7200,0
0,1376.96,0,8300,0,923.14,0,8300,0,421.58,0,8300,0,74.74,0,8300,0,796.64,0,8300,0,106.08,0,8300,0,923.14,0,8300,0,923.14,0,8300,0,923.14,0,8300,0,923.14,0,8300,0
0,985.8,0,23600,0,225.75,0,23600,0,2460.24,0,23600,2,1232.16,0,23600,1,752.85,0,23600,0,1795.29,0,23600,0,225.75,0,23600,0,225.75,0,23600,0,225.75,0,23600,0,225.75,0,23600,0
0,3953.25,0,7100,0,6941.17,0,7100,0,6750.62,0,7100,0,7991.34,0,7100,0,8317.82,0,7100,0,6133.16,0,7100,0,6941.17,0,7100,0,6941.17,0,7100,0,6941.17,0,7100,0,6941.17,0,7100,0
0,795.9,0,5300,0,432.48,0,5300,0,355.1,0,5300,0,1056,0,5300,0,418.7,0,5300,0,108.15,0,5300,0,432.48,0,5300,0,432.48,0,5300,0,432.48,0,5300,0,432.48,0,5300,0
0,3000.86,0,7600,0,2839.2,0,7600,0,2378.55,0,7600,0,3686.37,0,7600,0,2683.8,0,7600,1,1885.34,0,7600,0,2839.2,0,7600,0,2839.2,0,7600,0,2839.2,0,7600,0,2839.2,0,7600,0
0,2241.28,108.15,14700,0,4695.8,204,14700,0,3288,208,14700,0,4875.6,318.15,14700,0,4218.88,224.4,14700,0,4346.6,268.26,14700,0,4695.8,204,14700,0,4695.8,204,14700,0,4695.8,204,14700,0,4695.8,204,14700,0
1,15604,0,17800,0,15590.7,0,17800,0,14427.85,0,17800,0,13851.76,0,17800,0,12350.28,0,13200,0,12357.94,0,13200,0,15590.7,0,17800,0,15590.7,0,17800,0,15590.7,0,17800,0,15590.7,0,17800,0
1,676.28,0,2300,0,888.3,180.25,2300,0,968.84,164.8,2300,0,736.45,78,2300,0,2157.3,244,2300,0,2011.92,234.32,2300,0,888.3,180.25,2300,0,888.3,180.25,2300,0,888.3,180.25,2300,0,888.3,180.25,2300,0
0,906,0,10300,0,788.98,107.06,10300,0,1573,0,10300,0,493.27,0,10300,0,33.17,0,10300,0,0,0,10300,0,788.98,107.06,10300,0,788.98,107.06,10300,0,788.98,107.06,10300,0,788.98,107.06,10300,0
0,2443.3,0,10200,0,2184,0,10200,0,1904,0,10200,0,2101.81,0,10200,0,3442.26,0,10200,0,4173,0,10200,0,2184,0,10200,0,2184,0,10200,0,2184,0,10200,0,2184,0,10200,0
0,1030.05,197.88,5200,0,1192,132,5200,0,509.32,140.39,5200,0,389.55,0,5200,0,384.8,0,5200,0,634.4,0,5200,0,1192,132,5200,0,1192,132,5200,0,1192,132,5200,0,1192,132,5200,0
0,155.4,0,9100,0,479.75,0,9100,0,95.79,0,9100,0,961.86,0,9100,0,487.83,0,9100,0,199.68,0,9100,0,479.75,0,9100,0,479.75,0,9100,0,479.75,0,9100,0,479.75,0,9100,0
0,0,0,20100,0,1003.82,0,20100,0,751.54,0,20100,0,3958.29,0,20100,0,1138.2,0,20100,0,1081.5,0,20100,0,1003.82,0,20100,0,1003.82,0,20100,0,1003.82,0,20100,0,1003.82,0,20100,0
1,1319.7,0,1000,1,999.44,0,1000,0,951,0,1000,0,805.6,0,1000,0,278.46,0,1000,0,314.08,0,1000,0,999.44,0,1000,0,999.44,0,1000,0,999.44,0,1000,0,999.44,0,1000,0
0,103.79,0,12300,0,558.26,0,12300,0,626.2,34,12300,0,208,0,12300,0,78.44,0,12300,0,58.3,0,12300,0,558.26,0,12300,0,558.26,0,12300,0,558.26,0,12300,0,558.26,0,12300,0
1,3115.35,0,10100,0,10373.16,730.32,17100,0,9279.96,855.92,17100,0,9685.2,1620.19,17100,0,8977.89,1392.3,17100,0,9047.58,1503.8,17100,0,10373.16,730.32,17100,0,10373.16,730.32,17100,0,10373.16,730.32,17100,0,10373.16,730.32,17100,0
0,2132.72,0,12100,0,2305.2,0,12100,0,2717.8,0,12100,0,1243.31,0,12100,0,953.7,0,12100,0,1496.93,0,12100,0,2305.2,0,12100,0,2305.2,0,12100,0,2305.2,0,12100,0,2305.2,0,12100,0
0,404.92,0,1100,0,428.24,0,1100,0,754.8,0,1100,0,520.8,0,1100,0,3165.06,0,7100,0,2060,0,7100,0,428.24,0,1100,0,428.24,0,1100,0,428.24,0,1100,0,428.24,0,1100,0
0,10342.42,0,15200,0,9562.8,0,15200,0,8264.83,0,15200,0,7856.84,0,15200,0,5887.29,0,15200,2,3090.16,0,15200,1,9562.8,0,15200,0,9562.8,0,15200,0,9562.8,0,15200,0,9562.8,0,15200,0
0,5305.53,0,5100,0,5302.5,0,5100,0,5271.38,0,5100,0,5187,0,5100,1,5093.35,0,5100,0,5499.28,0,5100,1,5302.5,0,5100,0,5302.5,0,5100,0,5302.5,0,5100,0,5302.5,0,5100,0
1,5041,1116.05,4600,0,5330.74,1191.71,4600,0,5347.86,1272.6,4600,0,5091.29,1306.04,4600,0,5189.6,1337.24,4600,0,5197.38,1400.46,4600,0,5330.74,1191.71,4600,0,5330.74,1191.71,4600,0,5330.74,1191.71,4600,0,5330.74,1191.71,4600,0
0,2919.24,0,10100,0,2495.71,0,10100,0,2939.1,0,10100,0,1574.1,0,10100,0,1760.15,0,10100,1,1653.6,0,10100,0,2495.71,0,10100,0,2495.71,0,10100,0,2495.71,0,10100,0,2495.71,0,10100,0
0,866.02,0,5200,0,965.94,0,5200,0,413.02,0,5200,0,53.5,0,5200,0,1026.91,208,5200,0,1123.73,0,5200,0,965.94,0,5200,0,965.94,0,5200,0,965.94,0,5200,0,965.94,0,5200,0
0,621.09,0,7300,0,289.43,0,7300,0,169.68,0,7300,0,338.35,0,7300,0,393.9,0,7300,0,372.36,0,7300,0,289.43,0,7300,0,289.43,0,7300,0,289.43,0,7300,0,289.43,0,7300,0
0,7568.08,0,8300,0,7802.66,0,8300,0,7652.04,0,8300,0,7669.38,0,8300,0,7179,0,8300,0,7119.78,0,8300,0,7802.66,0,8300,0,7802.66,0,8300,0,7802.66,0,8300,0,7802.66,0,8300,0
0,998.58,63,1200,0,829.5,103,1200,0,489.6,63,1200,0,282,0,700,0,747.4,0,700,0,373.7,0,700,0,829.5,103,1200,0,829.5,103,1200,0,829.5,103,1200,0,829.5,103,1200,0
0,1461.6,0,13200,0,289.97,0,13200,0,482,0,13200,0,596.91,0,13200,0,268.8,0,13200,0,492.96,0,13200,0,289.97,0,13200,0,289.97,0,13200,0,289.97,0,13200,0,289.97,0,13200,0
0,3655.94,0,3800,0,3816.69,71,3800,0,3300.84,334.88,3800,0,2681.8,876.18,3800,0,2052.96,1081.6,3800,0,265.2,0,3800,0,3816.69,71,3800,0,3816.69,71,3800,0,3816.69,71,3800,0,3816.69,71,3800,0
0,0,0,5200,0,0,0,5200,0,0,0,5200,0,718.68,0,5200,0,848,0,5200,0,1491.42,0,5200,0,0,0,5200,0,0,0,5200,0,0,0,5200,0,0,0,5200,0
0,1150.39,0,12300,0,919.13,0,12300,0,930,0,12300,0,576.45,0,12300,0,898.88,0,12300,0,839.95,0,12300,0,919.13,0,12300,0,919.13,0,12300,0,919.13,0,12300,0,919.13,0,12300,0
0,1262.78,0,10300,0,1176.65,0,10300,0,1416.25,0,10300,0,1403.52,0,10300,0,1953.58,0,10300,0,3141.6,0,10300,0,1176.65,0,10300,0,1176.65,0,10300,0,1176.65,0,10300,0,1176.65,0,10300,0
1,6288,0,6500,0,6648.98,0,6500,0,6416.9,0,6500,0,6546.26,0,6500,0,6520.58,0,6500,0,6600.83,0,6500,0,6648.98,0,6500,0,6648.98,0,6500,0,6648.98,0,6500,0,6648.98,0,6500,0
0,2531,0,15200,0,363.8,0,15200,0,1761.9,0,15200,0,941.28,0,15200,0,597.4,0,15200,0,424.2,0,15200,0,363.8,0,15200,0,363.8,0,15200,0,363.8,0,15200,0,363.8,0,15200,0
0,4385.42,0,8500,0,2878.96,0,8500,0,2185.72,0,8500,0,2752.25,0,8500,0,4060.26,851.7,8500,1,3187.53,735,8500,1,2878.96,0,8500,0,2878.96,0,8500,0,2878.96,0,8500,0,2878.96,0,8500,0
0,210.08,0,5200,0,865.2,0,5200,0,324.45,0,5200,0,447.2,0,5200,0,203.94,0,5200,0,263.68,0,5200,0,865.2,0,5200,0,865.2,0,5200,0,865.2,0,5200,0,865.2,0,5200,0
1,19758,0,24200,0,20062.38,0,24200,0,19497.04,0,24200,0,19758.96,0,24200,0,18784.99,0,24200,0,17802.7,0,24200,0,20062.38,0,24200,0,20062.38,0,24200,0,20062.38,0,24200,0,20062.38,0,24200,0
0,7427.54,0,7100,0,7269.54,0,7100,0,7483.58,0,7100,0,7882.69,0,7100,0,7476.6,26.78,7100,0,7211.4,124,7100,0,7269.54,0,7100,0,7269.54,0,7100,0,7269.54,0,7100,0,7269.54,0,7100,0
1,9460,0,9300,0,9959.61,0,9300,2,9795.76,0,9300,1,8660.58,0,9300,0,6999.24,134.4,9300,0,5961.9,195.7,9300,0,9959.61,0,9300,2,9959.61,0,9300,2,9959.61,0,9300,2,9959.61,0,9300,2
0,2174.24,0,8600,0,2695.86,0,8600,0,2710,0,8600,0,1816.86,0,8600,0,1831.34,0,8600,0,1333.48,0,8600,0,2695.86,0,8600,0,2695.86,0,8600,0,2695.86,0,8600,0,2695.86,0,8600,0
0,1845.76,0,8700,0,3175.44,0,8700,0,2958.55,0,8700,0,2490.54,0,8700,0,1197.48,0,8700,0,4127.55,0,8700,0,3175.44,0,8700,0,3175.44,0,8700,0,3175.44,0,8700,0,3175.44,0,8700,0
0,10.3,0,15200,0,0,0,15200,0,0,0,15200,0,0,0,15200,0,145.22,0,15200,0,0,0,15200,0,0,0,15200,0,0,0,15200,0,0,0,15200,0,0,0,15200,0
0,1621.2,0,10200,0,1281,0,10200,0,2861.34,0,7700,0,4780.23,0,7700,0,4309.52,64.89,7700,1,1698,63.63,7700,0,1281,0,10200,0,1281,0,10200,0,1281,0,10200,0,1281,0,10200,0
0,3267.35,0,10300,0,3144,0,10300,0,4676.2,525.2,10300,0,3410.4,5.1,10300,0,2680.54,0,10300,0,4044.56,439.95,10300,0,3144,0,10300,0,3144,0,10300,0,3144,0,10300,0,3144,0,10300,0
0,80.34,0,5300,0,737.23,0,5300,0,729.24,0,5300,0,328.49,0,5300,0,2292.78,0,5300,0,242.89,0,5300,0,737.23,0,5300,0,737.23,0,5300,0,737.23,0,5300,0,737.23,0,5300,0
1,11235.24,735.28,11600,0,11286.3,762.3,11600,0,11260.49,844,11600,0,9955,985.32,11600,0,9636.42,4063.35,11600,0,7796.19,3205.74,11600,0,11286.3,762.3,11600,0,11286.3,762.3,11600,0,11286.3,762.3,11600,0,11286.3,762.3,11600,0
0,4941.26,0,6200,0,4972.8,0,6200,0,4629.78,0,6200,0,4113.73,0,6200,0,3706.97,0,6200,0,4043.55,0,6200,0,4972.8,0,6200,0,4972.8,0,6200,0,4972.8,0,6200,0,4972.8,0,6200,0
0,11978,558.26,12200,0,11965.47,331.8,12200,0,12066.6,360.06,12200,0,12703.95,845.52,12200,1,12474,820.12,12200,0,12441.37,1000,12200,0,11965.47,331.8,12200,0,11965.47,331.8,12200,0,11965.47,331.8,12200,0,11965.47,331.8,12200,0
0,7940.27,1525.68,23100,0,7119,1910,23100,0,6971.05,1935.16,23100,0,4547.16,60.9,23100,0,4860.1,0,23100,0,5165.45,210,23100,0,7119,1910,23100,0,7119,1910,23100,0,7119,1910,23100,0,7119,1910,23100,0
0,773.16,0,16300,0,9334.89,0,16300,0,8760,0,16300,0,8009.3,0,16300,0,7326.8,0,16300,0,6361.74,0,16300,1,9334.89,0,16300,0,9334.89,0,16300,0,9334.89,0,16300,0,9334.89,0,16300,0
0,0,0,5100,0,0,0,5100,0,0,0,5100,0,0,0,5100,0,0,0,5100,0,0,0,5100,0,0,0,5100,0,0,0,5100,0,0,0,5100,0,0,0,5100,0
0,863.1,0,18400,0,756.49,0,18400,0,470.66,0,18400,0,837.9,0,18400,0,664.58,0,18400,0,1029,0,18400,0,756.49,0,18400,0,756.49,0,18400,0,756.49,0,18400,0,756.49,0,18400,0
1,1673.75,219.3,1900,0,1713.07,422.3,1900,0,0,0,1900,0,1386.48,587.1,1600,0,1356.6,467.63,1600,0,1005,0,1300,0,1713.07,422.3,1900,0,1713.07,422.3,1900,0,1713.07,422.3,1900,0,1713.07,422.3,1900,0
0,155,0,7800,0,597,0,7800,0,466.14,0,7800,0,322.24,0,7800,0,202,0,7800,0,1109,0,7800,0,597,0,7800,0,597,0,7800,0,597,0,7800,0,597,0,7800,0
0,3016.87,0,10200,0,3381,0,10200,0,2234.4,0,10200,0,1817.95,0,10200,0,2493.1,0,10200,0,1968.49,0,10200,0,3381,0,10200,0,3381,0,10200,0,3381,0,10200,0,3381,0,10200,0
0,30,0,7700,0,545.9,0,7700,0,745.18,0,7700,0,39.39,0,7700,0,1297.44,0,7700,0,213,0,7700,0,545.9,0,7700,0,545.9,0,7700,0,545.9,0,7700,0,545.9,0,7700,0
1,3899.46,0,20000,0,2627.53,0,20000,0,2786.7,0,20000,0,2360,0,20000,0,2600.1,0,20000,0,2903.98,0,20000,0,2627.53,0,20000,0,2627.53,0,20000,0,2627.53,0,20000,0,2627.53,0,20000,0
0,5906.16,0,13800,0,5640,0,13800,0,5788,0,13800,0,5776.05,0,13800,0,6098.18,0,13800,0,5763.68,0,13800,0,5640,0,13800,0,5640,0,13800,0,5640,0,13800,0,5640,0,13800,0
